x, y
0.9184675375130016, 2.825886192728296e-7
0.9302598898424526, 3.328147925069843e-7
0.9342241227482206, 3.856076281000495e-7
0.9422033403948226, 4.467750201925663e-7
0.9543004405122713, 5.092454903007475e-7
0.9583671204256758, 5.997567510881571e-7
0.9706717499127696, 6.948937600075562e-7
0.9915313209956798, 5.997567510881571e-7
1, 5.17644827422122e-7
1.0085410100770353, 4.39525346674217e-7
1.0171552990080461, 3.856076281000495e-7
1.0302143851305716, 3.328147925069843e-7
1.03901379366798, 2.919873532137351e-7
1.0478880209498773, 2.399422427741055e-7
1.0613420236665239, 2.1050777179715778e-7
1.0795496634323278, 1.7583911685151903e-7
1.093409820324845, 1.517652100314314e-7
1.1216666273477178, 1.3757628045052091e-7
1.1457710527073623, 1.226902190648779e-7
1.175381403631858, 1.1305400840140827e-7
1.2212370949820748, 1.0941486283023528e-7
1.2634978853392456, 1.0941486283023528e-7
1.3127917311378003, 1.1491875785682097e-7
1.3582203200798324, 1.1874088923881016e-7
1.4052214015582698, 1.1305400840140827e-7
1.4600444193764943, 1.0941486283023528e-7
1.5234708998864543, 1.0589292541204389e-7
1.5829072792337964, 1.0082131172255287e-7
1.6446619636351933, 9.918537885639396e-8
1.7088264661380317, 9.139526149674648e-8
1.775494269302325, 8.421698762831502e-8
1.8291397369521478, 7.888245405966108e-8
1.884406680789646, 7.888245405966108e-8
1.9579245342205363, 7.888245405966108e-8
2.042979660394536, 8.285047755622637e-8
2.1136760861928288, 8.845329892677591e-8
2.1775402159727277, 9.757599073853137e-8
2.2528930514833787, 1.0589292541204389e-7
2.330854195422641, 1.1681419219486313e-7
2.4012795217663516, 1.2677090386205165e-7
2.48437556501242, 1.398454209366279e-7
2.5703463048058244, 1.517652100314314e-7
2.648008597084994, 1.7017895360408123e-7
2.7280165486663837, 1.8773047701150433e-7
2.8224192948061697, 2.0709205961705317e-7
2.920087891373794, 2.247436470434471e-7
3.046940811238166, 2.438997756832888e-7
3.152379900325397, 2.603938307463534e-7
3.289323927270388, 2.8724954828475806e-7
3.4322170044913234, 3.0169887188496863e-7
3.5661208105282824, 3.168750302313102e-7
3.689524875755525, 3.2741431468547843e-7
3.7210383521341237, 3.7935073477588396e-7
3.7848738776853894, 4.467750201925663e-7
3.801002834479007, 5.261830289744757e-7
3.8662101746349253, 6.096489528634435e-7
3.9158477980023516, 7.298485401493269e-7
3.9661239972326303, 8.595689064774663e-7
4.017044397394718, 0.0000010123452529365843
4.051355328474469, 0.000001231930233541784
4.08595799516062, 0.000001427346387514038
4.13841826655218, 0.000001681037237162904
4.191550723913064, 0.0000019476928268489443
4.28162643723319, 0.000002220029642965349
4.336598927200186, 0.0000025304468371801244
4.410994578474277, 0.0000028842674322399573
4.505786102966757, 0.000003396905613062986
4.641925659597775, 0.000004000658057944888
4.782180140731242, 0.000004560051440131252
4.905765221890573, 0.000005113324603850916
5.011189283496663, 0.000005733726658047222
5.14069260961165, 0.0000066432426576336055
5.273542668513212, 0.000007092498792109969
5.456033097332771, 0.000007697031205047609
5.620883782620731, 0.000008630915583760472
5.790717208714697, 0.000009366575663042569
5.9656801686410335, 0.000010164940069229174
6.198423983829554, 0.000011213301155632728
6.41291775962884, 0.000012369788821648353
6.663110009912725, 0.000013645551240306682
6.89368628082089, 0.000014808636107708221
7.162635134992621, 0.000016070857051399783
